Store,Store_type,Store_assortment,Sales,Customers,Promos,Year,Month,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
325,1,3,166909,17045,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
325,1,3,192115,18558,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
326,4,1,106256,9307,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
326,4,1,93697,8350,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
326,4,1,113921,9834,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
326,4,1,105911,9434,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
326,4,1,107000,9424,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
326,4,1,107069,9448,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
326,4,1,120022,10423,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
326,4,1,119177,10512,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
326,4,1,109201,9568,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
326,4,1,118432,10406,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
326,4,1,124256,10389,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
326,4,1,148406,11848,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
327,3,3,178478,23163,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
327,3,3,170130,21623,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
327,3,3,206697,25068,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
327,3,3,173723,22312,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
327,3,3,177907,22233,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
327,3,3,163550,21066,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
327,3,3,193569,24013,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
327,3,3,185696,23434,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
327,3,3,162442,20993,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
327,3,3,173279,22148,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
327,3,3,197612,24118,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
327,3,3,236832,26211,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
328,1,1,106640,13265,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
328,1,1,99827,12193,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
328,1,1,108545,13128,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
328,1,1,106290,12789,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
328,1,1,105547,12507,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
328,1,1,102838,12383,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
328,1,1,121134,14286,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
328,1,1,108821,13220,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
328,1,1,99721,12567,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
328,1,1,108234,13406,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
328,1,1,107538,12894,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
328,1,1,122392,14069,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
329,1,1,163813,15519,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
329,1,1,162600,14861,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
329,1,1,172584,15954,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
329,1,1,162818,15317,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
329,1,1,169936,15189,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
329,1,1,154232,14504,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
329,1,1,186589,16825,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
329,1,1,171223,15321,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
329,1,1,155176,14553,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
329,1,1,188414,15943,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
329,1,1,175824,15568,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
329,1,1,196479,17055,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
330,1,3,90645,10233,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
330,1,3,91197,9958,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
330,1,3,114870,12047,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
330,1,3,96269,11088,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
330,1,3,99046,10834,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
330,1,3,98069,11125,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
330,1,3,125405,13606,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
330,1,3,103596,11203,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
330,1,3,93552,10833,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
330,1,3,99998,11374,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
330,1,3,103973,11120,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
330,1,3,121572,12563,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
331,1,3,160598,22077,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
331,1,3,150909,20458,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
331,1,3,175863,23301,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
331,1,3,164582,22258,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
331,1,3,158240,21116,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
331,1,3,155725,21262,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
331,1,3,180594,23541,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
331,1,3,169063,23162,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
331,1,3,157389,21843,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
331,1,3,163784,22941,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
331,1,3,160800,22173,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
331,1,3,189993,23579,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
332,1,1,88891,12523,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
332,1,1,82880,11511,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
332,1,1,92613,12565,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
332,1,1,87443,12234,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
332,1,1,87296,11958,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
332,1,1,83294,11660,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
332,1,1,102153,13483,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
332,1,1,88773,12223,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
332,1,1,86923,12303,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
332,1,1,91295,12755,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
332,1,1,99092,13303,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
332,1,1,110386,13689,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
333,1,3,229575,30468,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
333,1,3,224395,29578,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
333,1,3,248559,31576,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
333,1,3,239083,32221,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
333,1,3,240363,31644,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
333,1,3,237063,31147,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
333,1,3,256007,32857,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
333,1,3,259082,34722,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
333,1,3,225165,30707,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
333,1,3,238078,32196,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
333,1,3,242300,32182,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
333,1,3,273732,32382,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
334,4,3,142221,15071,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
334,4,3,135417,14632,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
334,4,3,139170,15113,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
334,4,3,120143,13621,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
334,4,3,130684,13737,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
334,4,3,126344,13496,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
334,4,3,153050,15075,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
334,4,3,137204,14140,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
334,4,3,127617,13752,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
334,4,3,133068,14407,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
334,4,3,140313,14251,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
334,4,3,166440,16635,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
335,2,1,378964,73384,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
335,2,1,358610,68378,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
335,2,1,407788,76318,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
335,2,1,382527,75731,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
335,2,1,380147,74662,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
335,2,1,348635,70804,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
335,2,1,393006,76380,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
335,2,1,379783,69313,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
335,2,1,380649,69672,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
335,2,1,396931,73788,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
335,2,1,411067,74148,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
335,2,1,469590,76464,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
336,1,1,340032,49335,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
336,1,1,327519,46626,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
336,1,1,379284,52484,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
336,1,1,345435,49841,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
336,1,1,339147,48197,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
336,1,1,338614,49019,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
336,1,1,380281,52018,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
336,1,1,354765,51605,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
336,1,1,325796,47474,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
336,1,1,344055,49840,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
336,1,1,364948,52140,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
336,1,1,413335,54987,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
337,4,3,102934,8006,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
337,4,3,99669,7816,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
337,4,3,123403,9321,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
337,4,3,125323,9239,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
337,4,3,117956,8723,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
337,4,3,119599,9104,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
337,4,3,129935,9809,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
337,4,3,135000,10637,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
337,4,3,110092,8763,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
337,4,3,120106,9499,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
337,4,3,132609,9981,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
337,4,3,155693,11113,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
338,1,3,205595,18106,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
338,1,3,194976,17135,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
338,1,3,227438,19259,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
338,1,3,197701,17481,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
338,1,3,173596,15264,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
338,1,3,177565,15862,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
338,1,3,194821,16718,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
338,1,3,186934,16842,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
338,1,3,171732,15267,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
338,1,3,174068,15570,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
338,1,3,182580,16035,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
338,1,3,208330,17198,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
339,1,3,1402,251,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
339,1,3,136897,16795,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
339,1,3,123932,16679,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
339,1,3,116944,16849,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
339,1,3,116821,15914,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
339,1,3,114096,16144,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
339,1,3,127737,17705,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
339,1,3,131699,18442,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
339,1,3,116535,16797,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
339,1,3,121168,17205,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
339,1,3,120894,16166,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
339,1,3,139468,17777,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
340,1,3,150241,17495,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
340,1,3,145134,16764,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
340,1,3,174152,18752,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
340,1,3,145658,17074,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
340,1,3,150820,17316,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
340,1,3,148211,16951,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
340,1,3,166908,17726,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
340,1,3,179691,21655,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
340,1,3,145301,17194,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
340,1,3,147335,17112,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
340,1,3,173934,18961,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
340,1,3,196855,20690,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
341,1,1,124211,17754,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
341,1,1,120108,16949,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
341,1,1,140981,19402,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
341,1,1,128331,18100,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
341,1,1,128998,17882,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
341,1,1,125171,17718,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
341,1,1,148560,20225,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
341,1,1,134732,18402,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
341,1,1,125510,17680,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
341,1,1,133768,18885,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
341,1,1,132823,18352,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
341,1,1,156687,20226,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
343,4,1,162954,17016,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
343,4,1,155021,16128,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
343,4,1,180176,18396,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
343,4,1,161671,17267,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
343,4,1,170236,17322,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
343,4,1,161752,16783,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
343,4,1,190339,19281,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
343,4,1,172620,18131,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
343,4,1,156546,16342,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
343,4,1,162293,17246,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
343,4,1,167654,16881,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
343,4,1,210432,19984,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
344,1,3,188837,26282,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
344,1,3,184160,25591,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
344,1,3,216434,28716,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
344,1,3,200020,28398,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
344,1,3,206449,28574,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
344,1,3,201920,27971,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
344,1,3,227754,30327,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
344,1,3,224235,31728,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
344,1,3,190481,26883,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
344,1,3,200980,28046,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
344,1,3,204868,28246,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
344,1,3,246579,30427,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
346,1,3,141276,13688,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
346,1,3,139069,13330,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
346,1,3,162429,14937,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
346,1,3,146384,13949,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
346,1,3,152037,14265,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
346,1,3,149135,14032,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
346,1,3,181583,16410,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
346,1,3,167708,15705,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
346,1,3,154000,14994,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
346,1,3,161458,15365,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
346,1,3,164415,15099,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
346,1,3,195457,17586,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
347,4,3,103320,8478,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
347,4,3,97328,7915,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
347,4,3,114806,9190,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
347,4,3,100805,8383,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
347,4,3,108311,8793,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
347,4,3,104895,8737,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
347,4,3,121002,9734,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
347,4,3,113778,9262,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
347,4,3,105278,8803,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
347,4,3,108393,9093,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
347,4,3,115242,9116,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
347,4,3,140383,10589,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
349,3,3,0,0,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
349,3,3,0,0,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
349,3,3,0,0,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
349,3,3,174883,16993,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
349,3,3,181742,19165,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
349,3,3,181198,18963,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
349,3,3,191585,20322,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
349,3,3,192334,20848,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
349,3,3,172592,18812,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
349,3,3,183863,20329,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
349,3,3,200019,21053,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
349,3,3,210870,21592,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
350,4,1,162447,12302,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
350,4,1,159169,12205,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
350,4,1,190387,14328,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
350,4,1,168521,13090,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
350,4,1,172055,13286,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
350,4,1,170706,13227,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
350,4,1,190001,14243,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
350,4,1,179674,14051,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
350,4,1,165450,12631,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
350,4,1,169490,13115,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
350,4,1,179963,13472,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
350,4,1,225982,16205,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
351,1,1,132418,12209,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
351,1,1,131137,11963,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
351,1,1,149849,13335,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
351,1,1,140115,12638,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
351,1,1,141057,12488,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
351,1,1,134827,12281,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
351,1,1,163368,14219,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
351,1,1,144768,13240,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
351,1,1,131322,12131,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
351,1,1,144788,13093,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
351,1,1,146161,12688,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
351,1,1,174158,14627,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
352,4,3,163030,16033,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
352,4,3,160405,15540,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
352,4,3,183719,17009,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
352,4,3,163933,16077,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
352,4,3,168812,16164,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
352,4,3,168940,16164,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
352,4,3,187620,17507,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
352,4,3,190885,18983,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
352,4,3,151731,15212,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
352,4,3,150375,15167,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
352,4,3,180946,16971,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
352,4,3,200367,17957,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
353,2,2,98356,30608,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
353,2,2,98293,30747,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
353,2,2,88394,22837,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
353,2,2,138467,38040,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
353,2,2,160700,42445,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
353,2,2,148900,41237,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
353,2,2,150970,42057,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
353,2,2,136014,37073,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
353,2,2,148570,39312,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
353,2,2,159887,42496,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
353,2,2,167992,42446,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
353,2,2,186874,43806,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
354,4,3,191592,16709,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
354,4,3,190901,16665,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
354,4,3,224576,18820,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
354,4,3,201255,17477,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
354,4,3,198049,16965,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
354,4,3,188813,16213,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
354,4,3,224312,18458,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
354,4,3,204933,17685,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
354,4,3,184143,16580,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
354,4,3,205999,17931,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
354,4,3,206186,17407,10,2013,11,0,0,0,0,0,0,0,0,0,0,1,0
354,4,3,242393,19367,10,2013,12,0,0,0,0,0,0,0,0,0,0,0,1
355,1,3,222331,27685,10,2013,1,1,0,0,0,0,0,0,0,0,0,0,0
355,1,3,205765,25497,10,2013,2,0,1,0,0,0,0,0,0,0,0,0,0
355,1,3,243147,28380,15,2013,3,0,0,1,0,0,0,0,0,0,0,0,0
355,1,3,219374,27485,12,2013,4,0,0,0,1,0,0,0,0,0,0,0,0
355,1,3,217609,27096,13,2013,5,0,0,0,0,1,0,0,0,0,0,0,0
355,1,3,216542,26977,10,2013,6,0,0,0,0,0,1,0,0,0,0,0,0
355,1,3,249894,29545,13,2013,7,0,0,0,0,0,0,1,0,0,0,0,0
355,1,3,254918,32159,12,2013,8,0,0,0,0,0,0,0,1,0,0,0,0
355,1,3,203005,26182,10,2013,9,0,0,0,0,0,0,0,0,1,0,0,0
355,1,3,214288,27293,10,2013,10,0,0,0,0,0,0,0,0,0,1,0,0
